account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
502936,100153,15,Current,2024-03-12,64799.57,Active
502937,108254,6,Current,2020-10-10,101647.27,Active
502938,103044,39,Salary,2021-06-29,20069.13,Dormant
502939,104578,32,Premium,2018-10-24,212508.63,Dormant
502940,100740,1,Salary,2022-12-21,12213.9,Active
502941,100306,18,Salary,2017-05-21,46748.79,Active
502942,104806,34,Savings,2021-04-10,29207.56,Active
502943,105986,33,Salary,2022-01-09,142851.46,Active
502944,102302,30,Salary,2020-10-15,133488.49,Active
502945,103657,37,Current,2020-11-09,10093.07,Active
502946,108639,27,Current,2022-06-28,231304.52,Active
502947,108656,22,Premium,2018-11-09,130199.74,Active
502948,101808,37,Savings,2018-11-12,131344.62,Active
502949,104559,30,Salary,2017-09-16,212018.45,Active
502950,108210,32,Savings,2019-12-15,60161.13,Active
502951,109665,40,Savings,2020-02-03,100771.42,Active
502952,109569,13,Savings,2023-05-15,115544.68,Active
502953,107828,22,Premium,2025-03-01,149463.48,Active
502954,101834,8,Salary,2020-01-07,93274.07,Active
502955,108674,34,Savings,2018-11-19,496671.32,Active
502956,103714,19,Salary,2021-08-14,7924.46,Active
502957,106076,16,Current,2017-01-11,155164.37,Active
502958,100743,35,Salary,2025-09-24,109853.91,Active
502959,109390,33,Savings,2023-06-09,95657.96,Active
502960,106455,9,Savings,2025-07-06,551456.59,Active
502961,108108,2,Salary,2025-08-10,60073.17,Active
502962,109833,7,Salary,2024-06-09,33538.17,Active
502963,104455,30,Savings,2018-11-20,412743.16,Active
502964,109745,10,Savings,2024-01-31,38678.03,Active
502965,104802,14,Current,2019-07-29,47610.38,Active
502966,109905,1,Current,2019-11-14,25160.32,Active
502967,105383,14,Salary,2018-10-23,94105.97,Active
502968,102187,33,Savings,2017-10-19,32551.4,Active
502969,102747,23,Savings,2019-04-13,105942.88,Dormant
502970,107027,3,Savings,2022-06-02,81119.92,Dormant
502971,102187,29,Salary,2020-12-01,29173.72,Active
502972,100351,5,Premium,2024-03-28,23437.75,Active
502973,108097,14,Savings,2018-11-27,15346.67,Active
502974,101529,5,Salary,2022-10-16,7963.33,Active
502975,107275,25,Savings,2025-12-11,175499.27,Active
502976,107734,23,Savings,2022-07-29,265590.45,Active
502977,101446,26,Salary,2020-09-15,80864.32,Active
502978,101486,8,Premium,2021-10-08,71083.78,Active
502979,101494,16,Savings,2022-02-18,22596.86,Active
502980,107917,11,Savings,2024-07-24,13509.77,Active
502981,109678,34,Premium,2024-10-21,206783.91,Active
502982,107670,23,Current,2020-10-11,264526.1,Active
502983,107830,8,Salary,2020-03-31,121261.48,Closed
502984,107466,24,Salary,2017-01-30,59628.02,Active
502985,109674,25,Current,2025-11-15,196101.39,Active
502986,108156,18,Savings,2018-01-01,42614.05,Active
502987,109108,33,Salary,2024-11-09,44320.92,Active
502988,103561,6,Savings,2025-06-24,42472.13,Active
502989,103197,16,Savings,2018-12-18,67791.62,Active
502990,108187,19,Current,2020-10-11,66086.07,Active
502991,106344,22,Salary,2024-10-07,19738.78,Active
502992,103344,12,Premium,2019-12-13,142801.4,Active
502993,106897,29,Savings,2017-01-13,217365.59,Active
502994,103327,36,Current,2023-09-02,172026.85,Active
502995,102683,33,Current,2023-02-24,26163.44,Active
502996,109813,28,Premium,2022-05-01,14826.87,Active
502997,103958,5,Current,2020-06-10,295214.04,Active
502998,107934,18,Savings,2023-12-22,84541.2,Active
502999,106296,31,Current,2022-08-08,341934.46,Active
503000,101867,34,Current,2023-06-22,56361.1,Active
503001,107966,2,Current,2019-01-31,136159.2,Active
503002,101606,33,Savings,2018-05-30,856339.5,Active
503003,101173,24,Savings,2018-11-14,362684.75,Active
503004,104960,6,Current,2017-04-16,185259.95,Active
503005,103765,40,Premium,2022-09-30,22637.12,Active
503006,102143,37,Savings,2018-11-16,451291.54,Active
503007,105655,2,Premium,2018-03-08,48798.46,Active
503008,102852,26,Savings,2019-07-04,108441.93,Active
503009,104114,8,Savings,2017-08-29,49846.2,Active
503010,100243,9,Current,2017-04-09,65925.86,Closed
503011,109261,40,Premium,2022-10-05,57932.43,Active
503012,103206,7,Salary,2017-04-25,152693.15,Active
503013,103378,3,Savings,2018-07-07,89910.53,Active
503014,109904,2,Savings,2018-11-28,136329.69,Active
503015,102073,35,Current,2022-11-08,116757.75,Active
503016,100590,22,Savings,2025-11-25,20094.57,Active
503017,104464,29,Savings,2017-11-17,145799.03,Active
503018,105577,18,Salary,2025-04-04,32417.47,Active
503019,107793,25,Savings,2019-12-12,39064.89,Active
503020,107187,4,Current,2018-08-20,169998.0,Active
503021,108452,36,Savings,2019-03-17,46714.25,Active
503022,100508,1,Premium,2024-06-08,264024.1,Active
503023,100671,18,Savings,2022-10-09,55985.79,Active
503024,100330,9,Salary,2023-09-23,49593.4,Active
503025,109657,31,Salary,2020-04-16,68211.18,Active
503026,104508,37,Savings,2022-09-09,116709.76,Active
503027,108636,35,Salary,2020-09-04,60723.01,Active
503028,100916,4,Savings,2017-11-27,172385.09,Active
503029,107411,38,Savings,2020-09-25,154682.59,Active
503030,106503,33,Savings,2025-12-25,145007.83,Active
503031,103323,13,Current,2022-07-24,188928.48,Active
503032,103386,12,Savings,2021-03-24,20674.54,Closed
503033,104320,28,Current,2025-02-27,18775.1,Active
503034,104196,15,Current,2017-11-03,90200.78,Active
503035,103538,14,Savings,2022-01-27,179958.66,Active
503036,104310,21,Savings,2022-05-15,175499.19,Active
503037,102416,21,Savings,2021-04-24,66529.41,Active
503038,103458,6,Savings,2019-01-30,142411.37,Active
503039,105458,2,Current,2017-01-17,48870.16,Closed
503040,103397,19,Savings,2018-05-20,20040.49,Active
503041,106738,13,Savings,2020-03-05,55120.7,Active
503042,103283,17,Salary,2021-12-16,93934.08,Active
503043,105553,35,Savings,2020-02-28,176835.59,Active
503044,106538,23,Savings,2018-09-30,210137.36,Active
503045,104947,16,Premium,2025-05-08,477641.29,Active
503046,101089,4,Savings,2020-12-13,180290.94,Active
503047,100484,2,Savings,2023-08-10,92965.61,Active
503048,105828,11,Savings,2017-02-25,25595.17,Active
503049,104953,6,Savings,2024-05-15,23880.98,Active
503050,103058,14,Salary,2018-12-22,82213.58,Dormant
503051,100228,24,Savings,2024-12-01,181307.84,Active
503052,104362,11,Savings,2022-08-09,66784.16,Active
503053,106598,3,Current,2018-07-14,13425.03,Active
503054,104540,20,Current,2022-04-10,104041.87,Active
503055,103147,40,Savings,2018-07-21,152802.12,Active
503056,104798,22,Savings,2019-01-28,162318.95,Active
503057,102674,25,Current,2023-08-06,50090.84,Active
503058,104238,5,Salary,2017-02-01,1493554.85,Active
503059,102848,7,Savings,2026-01-10,40055.14,Dormant
503060,102172,7,Premium,2018-03-07,104940.34,Active
503061,103501,33,Current,2017-09-27,276968.95,Active
503062,103965,13,Savings,2021-12-08,85630.38,Active
503063,106659,26,Salary,2021-07-29,72348.85,Closed
503064,106828,26,Savings,2017-11-23,122220.56,Active
503065,108698,10,Savings,2022-02-08,43999.69,Active
503066,103253,4,Savings,2017-03-28,276200.58,Active
503067,106220,5,Savings,2022-03-01,32567.94,Active
503068,106356,6,Current,2023-11-03,25760.57,Active
503069,101128,32,Savings,2017-06-11,825900.74,Active
503070,104914,15,Savings,2024-08-12,27506.5,Active
503071,104394,32,Salary,2025-05-17,199947.83,Active
503072,105043,23,Premium,2018-07-22,62382.66,Active
503073,107375,33,Savings,2025-08-28,43738.64,Active
503074,101989,14,Savings,2019-04-17,81081.66,Active
503075,103542,33,Savings,2018-07-11,78187.52,Active
503076,101336,9,Salary,2024-04-21,189148.82,Dormant
503077,103785,32,Salary,2017-03-25,93322.58,Active
503078,108283,39,Savings,2019-08-04,54910.01,Active
503079,106753,5,Savings,2018-08-16,135475.15,Active
503080,105034,22,Savings,2018-11-15,590936.32,Active
503081,100532,19,Current,2018-04-08,397454.79,Active
503082,108947,14,Savings,2021-05-30,67840.74,Active
503083,100646,29,Savings,2025-09-18,45358.58,Active
503084,103111,26,Savings,2020-01-20,17510.31,Active
503085,106187,3,Savings,2024-11-07,51427.18,Active
503086,106694,8,Savings,2019-11-04,33020.94,Active
503087,103481,40,Salary,2020-08-09,38671.58,Active
503088,106197,30,Savings,2019-11-06,20231.23,Active
503089,106159,13,Savings,2025-09-16,266090.56,Active
503090,107291,31,Savings,2017-03-12,14268.04,Active
503091,108337,34,Current,2020-07-15,116623.88,Active
503092,100599,40,Savings,2025-11-20,17835.6,Active
503093,103324,1,Premium,2019-07-13,18268.01,Active
503094,105555,3,Current,2018-04-24,228648.66,Active
503095,103541,24,Savings,2019-08-10,22863.77,Active
503096,109229,15,Savings,2024-11-01,20024.91,Active
503097,104970,12,Savings,2024-02-21,424060.64,Active
503098,106566,10,Salary,2025-03-21,11099.48,Active
503099,102899,17,Savings,2022-12-07,33096.98,Active
503100,107909,26,Current,2017-12-19,81843.73,Active
503101,104092,12,Current,2023-06-19,24395.03,Active
503102,104657,24,Current,2019-11-18,114899.1,Active
503103,105781,37,Current,2023-12-01,121044.99,Active
503104,109396,40,Current,2021-06-09,110817.91,Active
503105,103603,10,Salary,2022-07-18,80407.34,Active
503106,103916,40,Salary,2019-01-17,544035.0,Active
503107,107617,24,Premium,2022-10-09,139379.69,Active
503108,103761,9,Savings,2020-08-18,48274.27,Active
503109,106795,32,Salary,2018-07-12,25310.97,Closed
503110,101180,1,Savings,2022-03-01,64762.88,Active
503111,107908,26,Savings,2019-03-07,46484.98,Active
503112,100718,38,Savings,2023-09-09,31829.0,Active
503113,109584,18,Savings,2017-12-20,64327.75,Active
503114,106077,36,Savings,2023-04-24,58673.48,Active
503115,109362,5,Premium,2023-06-13,109679.85,Active
503116,107615,24,Premium,2018-02-05,51662.15,Active
503117,104261,21,Savings,2018-02-20,163883.74,Active
503118,106197,7,Current,2025-02-02,210516.24,Active
503119,107413,36,Savings,2025-05-08,93852.35,Active
503120,109724,25,Savings,2019-10-09,491317.38,Active
503121,109593,5,Salary,2017-07-11,395919.96,Active
503122,108422,19,Savings,2025-07-04,84830.54,Active
503123,105774,39,Premium,2025-01-23,30976.97,Active
503124,106986,25,Savings,2018-01-05,77184.92,Active
503125,106604,12,Current,2018-05-22,28956.05,Active
503126,109974,14,Savings,2021-08-08,26964.19,Active
503127,109457,16,Savings,2023-08-12,135482.44,Active
503128,100927,26,Savings,2023-03-21,94377.12,Active
503129,106427,38,Savings,2025-07-29,134213.68,Active
503130,108435,21,Current,2017-11-04,97359.65,Active
503131,105031,40,Savings,2022-05-22,31564.49,Active
503132,102115,10,Savings,2021-03-31,72236.16,Active
503133,101673,25,Savings,2017-01-31,79909.69,Active
503134,101141,11,Salary,2020-12-21,225326.74,Active
503135,108522,40,Savings,2024-08-18,257679.93,Active
503136,107872,29,Savings,2025-09-29,58603.61,Active
503137,105156,33,Current,2023-06-30,601901.21,Active
503138,109432,22,Savings,2024-05-14,101169.94,Active
503139,105953,30,Savings,2017-10-14,30019.29,Active
503140,102064,37,Current,2018-08-11,108321.23,Active
503141,108829,1,Savings,2021-01-14,84642.65,Active
503142,105968,23,Savings,2023-12-27,51821.67,Active
503143,102270,13,Salary,2017-11-28,58481.5,Active
503144,103515,5,Savings,2022-09-05,16063.71,Active
503145,100523,13,Savings,2025-09-14,35562.04,Active
503146,104715,23,Current,2018-05-20,100121.22,Active
503147,100930,25,Savings,2023-05-25,32533.32,Active
503148,100765,9,Current,2023-03-23,276653.72,Active
503149,102629,39,Current,2024-07-03,202291.2,Active
503150,106925,34,Current,2017-12-28,83515.62,Active
503151,104991,26,Savings,2017-12-06,29281.87,Active
503152,107380,4,Salary,2017-11-06,236990.82,Active
503153,100627,37,Savings,2019-06-15,497071.01,Dormant
503154,103703,39,Savings,2025-12-17,202896.85,Active
503155,109597,6,Savings,2017-02-14,34444.29,Active
503156,104504,21,Salary,2017-02-06,70532.15,Active
503157,106317,39,Savings,2025-06-28,33327.47,Active
503158,102025,32,Savings,2023-03-30,83137.48,Active
503159,106511,2,Savings,2023-09-19,588861.95,Active
503160,101610,33,Salary,2024-08-13,97122.8,Active
503161,101430,9,Current,2026-01-08,174798.96,Dormant
503162,105577,37,Savings,2017-12-30,185836.23,Active
503163,105067,6,Salary,2020-11-06,30397.64,Active
503164,104437,30,Current,2021-10-10,26953.74,Active
503165,103453,19,Savings,2021-09-16,493423.73,Active
503166,106862,36,Savings,2023-10-18,27173.91,Active
503167,103042,8,Savings,2022-11-06,154643.75,Active
503168,107678,25,Salary,2023-05-16,77260.91,Active
503169,109935,18,Current,2020-10-27,129800.07,Active
503170,104341,13,Salary,2019-04-11,102398.28,Closed
503171,106701,14,Savings,2019-04-15,295641.43,Active
503172,104856,19,Salary,2020-01-24,205236.27,Active
503173,101169,4,Premium,2017-09-12,69456.3,Active
503174,104532,21,Savings,2021-03-15,13871.26,Active
503175,105074,15,Savings,2019-06-21,28081.38,Active
503176,107987,9,Savings,2024-08-18,20472.16,Active
503177,103496,15,Premium,2023-10-25,59051.32,Active
503178,100754,38,Salary,2017-08-24,199041.17,Dormant
503179,100283,35,Current,2023-09-15,358300.26,Active
503180,105310,31,Salary,2025-02-05,125454.52,Active
503181,104999,34,Salary,2025-10-13,59413.27,Active
503182,107474,28,Savings,2019-09-18,105362.84,Active
503183,109889,23,Salary,2026-01-11,456630.97,Active
503184,107658,37,Premium,2020-07-08,283236.06,Active
503185,104842,1,Savings,2018-06-10,65774.35,Active
503186,102566,2,Current,2022-04-08,145968.03,Active
503187,109943,36,Savings,2018-03-22,41548.56,Active
503188,108236,26,Salary,2025-06-12,49713.62,Active
503189,102857,19,Savings,2017-04-25,27566.89,Active
503190,109035,21,Savings,2019-05-28,54405.54,Active
503191,104595,32,Premium,2021-12-06,45010.21,Active
503192,108863,6,Savings,2022-05-30,836878.9,Active
503193,100960,14,Salary,2023-07-28,96015.29,Active
503194,107656,17,Savings,2024-08-08,68488.72,Active
503195,101501,2,Savings,2022-06-05,486553.08,Active
503196,103686,7,Savings,2024-07-09,118786.79,Active
503197,106836,40,Premium,2017-10-31,92470.39,Dormant
503198,102334,6,Savings,2020-10-22,164452.81,Active
503199,102687,8,Savings,2025-02-12,86210.63,Active
503200,100703,36,Savings,2021-07-13,519612.61,Active
503201,104345,33,Salary,2019-05-12,87273.93,Dormant
503202,103484,29,Savings,2025-09-29,100244.46,Active
503203,100655,7,Savings,2024-06-18,55711.67,Dormant
503204,102676,18,Savings,2022-06-21,9734.36,Active
503205,101827,29,Current,2024-01-31,19790.1,Active
503206,103395,6,Savings,2020-01-01,50234.4,Active
503207,106113,31,Salary,2025-03-01,265600.0,Active
503208,109803,20,Savings,2019-05-16,29394.28,Active
503209,100789,16,Savings,2018-05-24,14636.61,Active
503210,108535,38,Savings,2021-10-20,142929.3,Active
503211,108391,29,Savings,2019-08-28,103500.88,Active
503212,109761,2,Salary,2024-07-31,37600.0,Active
503213,107573,13,Premium,2020-10-01,13019.41,Dormant
503214,104940,32,Salary,2020-07-26,256176.5,Active
503215,107092,21,Savings,2017-12-02,138867.78,Active
503216,104519,19,Savings,2022-02-28,202550.87,Active
503217,104526,6,Savings,2022-11-01,84144.44,Active
503218,109126,8,Premium,2022-06-05,123936.11,Active
503219,102300,3,Salary,2023-01-24,72418.82,Active
503220,103154,37,Savings,2023-07-04,61387.81,Active
503221,104419,16,Savings,2018-05-27,121438.07,Active
503222,102565,38,Premium,2017-08-10,70030.65,Active
503223,108788,19,Premium,2021-01-25,268951.28,Active
503224,104490,3,Premium,2025-07-31,201445.06,Active
503225,105207,23,Savings,2017-10-06,443372.41,Active
503226,100387,5,Premium,2017-05-18,796821.21,Dormant
503227,103754,35,Savings,2018-10-11,40781.75,Active
503228,107090,8,Salary,2022-08-05,250411.9,Active
503229,109288,19,Salary,2020-09-08,105512.63,Active
503230,106332,12,Current,2020-12-09,201924.39,Active
503231,107124,15,Savings,2020-03-23,39986.84,Active
503232,107229,18,Current,2020-11-27,9561.58,Active
503233,104523,20,Savings,2025-01-19,138004.16,Closed
503234,103849,12,Savings,2023-01-26,94343.62,Active
503235,107457,6,Savings,2018-01-01,39012.7,Active
503236,108890,4,Salary,2024-03-16,31155.86,Active
503237,104274,33,Salary,2022-12-16,453593.33,Active
503238,107233,24,Current,2025-05-05,25003.12,Active
503239,105268,26,Savings,2018-08-06,58369.79,Active
503240,107730,9,Savings,2023-12-20,22584.69,Active
503241,103378,11,Savings,2024-03-14,6022.95,Active
503242,102429,1,Salary,2022-11-29,54441.34,Active
503243,108921,6,Salary,2018-07-30,160875.67,Active
503244,109956,35,Salary,2017-11-30,45261.49,Active
503245,100147,39,Savings,2019-12-06,259971.04,Active
503246,107048,40,Savings,2019-08-01,49620.06,Active
503247,106713,5,Savings,2024-05-10,95766.96,Active
503248,105538,18,Savings,2024-02-28,442636.23,Active
503249,105867,26,Savings,2023-09-03,170320.43,Active
503250,103227,40,Current,2024-03-30,240340.61,Active
503251,102302,14,Current,2020-08-25,194420.19,Closed
503252,108047,18,Current,2020-05-18,82038.86,Active
503253,101029,13,Savings,2017-11-25,100541.51,Active
503254,103879,17,Salary,2022-07-21,181772.87,Active
503255,105678,38,Savings,2025-07-17,256485.47,Active
503256,109089,8,Savings,2024-12-29,80748.18,Active
503257,108173,39,Savings,2024-03-09,19555.44,Active
503258,104404,14,Savings,2024-08-21,10478.41,Active
503259,109785,9,Premium,2022-08-27,587312.45,Active
503260,101400,3,Savings,2018-09-26,32008.56,Active
503261,100897,15,Salary,2025-07-17,158043.6,Dormant
503262,107276,3,Salary,2020-11-22,226952.58,Active
503263,105805,19,Current,2020-03-12,561023.06,Active
503264,105120,5,Current,2018-12-10,315247.28,Active
503265,101858,36,Savings,2023-10-03,9907.91,Active
503266,105344,21,Salary,2019-02-26,7220.34,Closed
503267,105780,32,Savings,2019-10-21,83387.13,Active
503268,102846,19,Savings,2020-04-05,37796.62,Active
503269,106474,28,Savings,2022-10-30,16149.72,Active
503270,107312,15,Savings,2024-05-27,125571.96,Active
503271,103277,37,Salary,2023-10-04,81188.63,Active
503272,103733,32,Savings,2018-09-30,115684.6,Active
503273,108584,5,Salary,2021-08-07,41167.95,Active
503274,107836,20,Current,2024-10-28,115125.04,Active
503275,101625,8,Salary,2018-02-19,121853.82,Active
503276,102977,35,Current,2017-11-28,35678.99,Active
503277,108024,32,Current,2023-04-04,37000.74,Active
503278,103992,26,Savings,2020-01-23,108244.21,Active
503279,103325,24,Savings,2024-07-19,138730.81,Active
503280,100758,36,Savings,2022-09-13,24917.52,Active
503281,109404,10,Premium,2017-12-18,582301.2,Active
503282,101977,25,Salary,2017-10-28,183381.82,Dormant
503283,107281,14,Salary,2025-09-27,35319.41,Active
503284,107144,19,Current,2024-12-21,31633.7,Closed
