payment_id,loan_id,payment_date,due_amount,payment_amount,days_overdue,payment_status
911531,702307,2025-10-17,17683.39,19261.77,0,On Time
911532,702307,2025-11-25,17606.52,17697.53,0,On Time
911533,702307,2026-09-26,36179.68,40278.22,0,On Time
911534,702307,2027-10-20,34051.72,34989.25,0,On Time
911535,702307,2027-05-02,33670.34,31190.71,0,On Time
911536,702308,2024-07-11,18539.94,17900.07,0,On Time
911537,702308,2024-02-07,12823.67,14467.42,27,Late
911538,702308,2025-01-24,12778.68,11999.92,0,On Time
911539,702308,2023-06-05,14429.22,16458.56,0,On Time
911540,702308,2024-05-07,11162.86,9505.2,0,On Time
911541,702309,2027-11-30,13375.96,13189.08,0,On Time
911542,702309,2027-08-08,23924.43,24382.31,23,Late
911543,702309,2027-02-25,8917.24,8409.73,0,On Time
911544,702309,2027-05-28,26553.26,27513.61,0,On Time
911545,702309,2028-05-24,20961.23,17822.76,0,On Time
911546,702310,2027-04-08,29923.41,32724.46,0,On Time
911547,702310,2025-09-15,13228.22,13799.01,0,On Time
911548,702310,2026-01-13,14800.0,14298.2,0,On Time
911549,702310,2025-12-27,31114.94,28632.33,0,On Time
911550,702310,2027-02-02,15852.44,15037.15,0,On Time
911551,702311,2022-01-27,23445.99,22005.88,0,On Time
911552,702311,2020-06-04,28815.43,30368.78,0,On Time
911553,702311,2020-10-24,39302.54,41654.58,0,On Time
911554,702311,2022-05-18,17943.15,19787.5,0,On Time
911555,702311,2022-02-03,25326.99,24803.91,0,On Time
911556,702312,2022-10-18,10385.71,11403.43,0,On Time
911557,702312,2024-11-30,29875.64,31838.03,0,On Time
911558,702312,2023-08-08,15766.74,14640.21,0,On Time
911559,702312,2024-03-26,12526.02,11399.53,7,Late
911560,702312,2024-10-17,23264.46,20913.19,0,On Time
911561,702313,2025-03-16,37766.61,35389.95,0,On Time
911562,702313,2023-12-25,6976.79,6411.19,0,On Time
911563,702313,2023-12-16,20877.64,23025.49,0,On Time
911564,702313,2024-12-15,18625.06,20072.22,0,On Time
911565,702313,2024-06-07,21673.85,19038.05,0,On Time
911566,702314,2023-04-11,13388.59,15393.45,0,On Time
911567,702314,2025-02-27,12942.67,13433.93,0,On Time
911568,702314,2023-03-01,17256.09,18813.24,21,Late
911569,702314,2024-04-19,42758.45,39739.76,0,On Time
911570,702314,2025-03-19,14375.84,15959.82,18,Late
911571,702315,2027-03-19,19826.7,20204.42,0,On Time
911572,702315,2027-08-09,10304.94,10483.05,10,Late
911573,702315,2025-08-30,24466.01,22480.12,0,On Time
911574,702315,2026-05-08,33196.53,35904.74,0,On Time
911575,702315,2025-05-07,20236.86,22954.09,0,On Time
911576,702316,2023-05-30,11189.79,12015.85,0,On Time
911577,702316,2024-02-04,30264.33,33422.86,0,On Time
911578,702316,2024-07-25,12032.37,12423.89,0,On Time
911579,702316,2023-06-14,7396.62,6759.35,0,On Time
911580,702316,2024-04-08,13588.34,11772.52,0,On Time
911581,702317,2023-09-26,17062.49,16371.62,29,Late
911582,702317,2023-06-02,22069.08,21363.36,0,On Time
911583,702317,2025-01-21,19799.86,21857.74,0,On Time
911584,702317,2024-04-14,18498.29,18262.29,0,On Time
911585,702317,2024-02-11,37275.64,33204.0,0,On Time
911586,702318,2023-10-20,31558.14,35092.51,0,On Time
911587,702318,2022-12-04,6906.92,7392.0,0,On Time
911588,702318,2022-02-05,11204.07,9605.89,0,On Time
911589,702318,2021-12-28,11233.76,10792.58,0,On Time
911590,702318,2022-12-01,21098.11,20483.72,0,On Time
911591,702319,2024-03-30,10910.28,7786.82,132,Severely Late
911592,702319,2023-03-27,21949.55,20786.83,0,On Time
911593,702319,2025-01-19,11698.16,12095.49,0,On Time
911594,702319,2024-02-13,9685.33,10387.42,0,On Time
911595,702319,2024-12-01,19736.93,19940.73,0,On Time
911596,702320,2025-05-15,20286.18,21636.75,0,On Time
911597,702320,2026-12-27,22385.19,23691.77,0,On Time
911598,702320,2027-03-26,29512.89,32009.15,0,On Time
911599,702320,2026-08-24,17424.75,16027.07,0,On Time
911600,702320,2024-12-09,22178.02,23722.31,0,On Time
911601,702321,2022-02-03,10328.58,9236.71,0,On Time
911602,702321,2022-04-12,13344.16,13179.24,0,On Time
911603,702321,2022-04-03,17554.53,16408.76,0,On Time
911604,702321,2023-05-15,21516.77,19002.63,0,On Time
911605,702321,2022-12-29,16008.0,17251.8,7,Late
911606,702322,2026-02-01,31310.04,29171.96,68,Severely Late
911607,702322,2027-01-01,21156.11,20301.91,0,On Time
911608,702322,2026-09-04,14862.81,16122.48,0,On Time
911609,702322,2026-01-07,18634.4,14444.87,140,Severely Late
911610,702322,2026-09-27,30598.16,26711.29,0,On Time
911611,702323,2021-03-04,27045.7,29319.94,0,On Time
911612,702323,2021-12-26,20076.42,19650.93,0,On Time
911613,702323,2022-06-07,28918.23,24887.33,0,On Time
911614,702323,2022-08-29,14394.87,13108.53,0,On Time
911615,702323,2022-11-03,12430.36,12968.9,0,On Time
911616,702324,2023-02-18,15880.45,17686.31,0,On Time
911617,702324,2022-05-04,14029.02,13214.94,0,On Time
911618,702324,2021-07-14,17627.31,15514.08,0,On Time
911619,702324,2021-06-18,17413.62,19519.48,0,On Time
911620,702324,2022-09-12,23367.59,20374.12,0,On Time
911621,702325,2021-08-19,17953.17,18798.91,0,On Time
911622,702325,2020-03-28,20402.6,19733.31,0,On Time
911623,702325,2021-05-12,25149.92,21862.8,0,On Time
911624,702325,2021-05-22,34862.07,31109.26,26,Late
911625,702325,2021-10-06,9625.76,9224.97,0,On Time
911626,702326,2025-04-11,18236.55,17630.92,0,On Time
911627,702326,2026-06-09,67707.55,59059.92,0,On Time
911628,702326,2026-04-10,15449.02,14826.54,0,On Time
911629,702326,2026-12-30,22194.51,21419.54,0,On Time
911630,702326,2026-06-19,29380.94,32215.98,0,On Time
911631,702327,2024-02-19,23928.76,21940.91,0,On Time
911632,702327,2024-03-22,14235.19,12845.08,0,On Time
911633,702327,2026-01-02,19191.56,18204.79,0,On Time
911634,702327,2024-01-27,16233.6,16377.79,11,Late
911635,702327,2024-03-30,27322.81,25495.56,28,Late
911636,702328,2023-03-01,32476.01,36517.33,0,On Time
911637,702328,2023-06-07,18826.35,16415.71,0,On Time
911638,702328,2021-12-10,30972.6,31476.53,0,On Time
911639,702328,2023-02-10,13522.2,13412.23,0,On Time
911640,702328,2022-10-19,13696.53,11852.64,0,On Time
911641,702329,2020-09-15,8378.84,8541.88,0,On Time
911642,702329,2022-09-25,29478.39,28398.05,0,On Time
911643,702329,2022-07-17,13225.72,11644.43,0,On Time
911644,702329,2022-08-31,21569.24,20248.19,0,On Time
911645,702329,2021-05-27,16247.21,17871.36,10,Late
911646,702330,2027-08-13,32666.11,33720.41,0,On Time
911647,702330,2027-01-24,29977.46,32027.87,0,On Time
911648,702330,2026-09-08,22131.13,23897.83,0,On Time
911649,702330,2027-05-17,15455.22,17094.83,0,On Time
911650,702330,2028-01-16,10990.8,10395.28,0,On Time
911651,702331,2026-10-11,14253.97,15097.33,0,On Time
911652,702331,2027-11-25,18215.79,19678.08,0,On Time
911653,702331,2028-06-16,15574.69,15405.96,0,On Time
911654,702331,2027-07-16,16086.54,17855.32,0,On Time
911655,702331,2026-06-19,36499.74,36539.2,4,Late
911656,702332,2027-01-18,11482.64,9817.98,0,On Time
911657,702332,2026-09-20,12791.54,12493.61,0,On Time
911658,702332,2025-12-06,12159.75,12775.56,0,On Time
911659,702332,2027-08-23,21599.54,21435.39,0,On Time
911660,702332,2027-06-13,17698.66,16358.23,0,On Time
911661,702333,2027-09-12,27515.71,29469.8,0,On Time
911662,702333,2025-10-05,14813.8,13262.02,0,On Time
911663,702333,2025-08-14,14786.35,13016.79,0,On Time
911664,702333,2027-03-30,12868.63,13916.07,0,On Time
911665,702333,2027-01-26,18760.68,18410.3,0,On Time
911666,702334,2027-02-19,30563.26,32192.12,0,On Time
911667,702334,2025-10-17,4575.54,5238.2,0,On Time
911668,702334,2027-10-09,9053.58,8075.21,0,On Time
911669,702334,2026-05-22,24545.28,25848.46,15,Late
911670,702334,2027-08-17,10433.55,2645.05,154,Severely Late
911671,702335,2023-01-14,18121.95,19986.08,0,On Time
911672,702335,2022-12-29,24691.55,27804.73,0,On Time
911673,702335,2024-07-03,26214.13,26205.87,0,On Time
911674,702335,2023-12-16,11973.26,13074.3,0,On Time
911675,702335,2023-01-29,14502.11,15574.36,0,On Time
911676,702336,2025-09-26,35911.03,40853.64,30,Late
911677,702336,2026-07-19,23857.09,24223.85,0,On Time
911678,702336,2027-04-24,11669.04,13358.11,0,On Time
911679,702336,2025-10-05,71048.45,60863.89,0,On Time
911680,702336,2026-05-23,28126.46,28699.36,0,On Time
911681,702337,2022-01-01,13866.44,13735.47,0,On Time
911682,702337,2021-08-24,45482.1,51653.76,0,On Time
911683,702337,2023-07-18,13451.08,11851.09,0,On Time
911684,702337,2023-08-13,26577.7,24265.48,0,On Time
911685,702337,2022-02-05,29924.94,33146.8,0,On Time
911686,702338,2020-12-26,27672.18,30531.12,0,On Time
911687,702338,2021-03-27,10462.42,9411.33,10,Late
911688,702338,2021-09-08,12149.54,13418.87,0,On Time
911689,702338,2022-04-05,26228.0,28122.67,0,On Time
911690,702338,2021-06-08,10081.31,9158.97,0,On Time
911691,702339,2027-01-03,13614.94,15654.2,0,On Time
911692,702339,2027-08-14,23609.73,23927.84,0,On Time
911693,702339,2026-03-07,18310.13,20772.44,12,Late
911694,702339,2026-03-21,10594.01,10424.07,0,On Time
911695,702339,2027-08-05,14258.22,15765.97,11,Late
911696,702340,2024-05-12,16861.68,18108.21,0,On Time
911697,702340,2026-02-09,32449.09,28517.1,0,On Time
911698,702340,2024-02-15,58789.31,63758.37,0,On Time
911699,702340,2024-12-29,7970.55,7211.26,0,On Time
911700,702340,2025-08-16,20900.64,20175.5,0,On Time
911701,702341,2024-05-25,38495.69,35795.64,0,On Time
911702,702341,2024-07-04,11002.91,9882.13,0,On Time
911703,702341,2024-08-14,18349.74,19970.45,0,On Time
911704,702341,2024-12-12,13596.86,13866.65,0,On Time
911705,702341,2024-12-27,21921.18,25132.52,0,On Time
911706,702342,2025-06-14,12758.76,14153.56,0,On Time
911707,702342,2024-09-04,8502.02,7410.83,0,On Time
911708,702342,2024-05-24,28246.68,30178.07,29,Late
911709,702342,2025-07-22,28169.17,30201.06,0,On Time
911710,702342,2024-02-23,23219.47,20887.26,0,On Time
911711,702343,2023-11-01,28178.86,26146.12,0,On Time
911712,702343,2022-06-09,22152.01,20648.46,0,On Time
911713,702343,2022-11-08,13670.08,12215.17,0,On Time
911714,702343,2022-09-04,15266.82,13862.57,0,On Time
911715,702343,2023-07-14,10582.92,11750.5,0,On Time
911716,702344,2027-08-08,13760.81,14122.25,0,On Time
911717,702344,2027-04-10,14630.58,12593.61,0,On Time
911718,702344,2027-04-29,11455.6,12693.81,0,On Time
911719,702344,2028-05-14,9678.28,10462.13,0,On Time
911720,702344,2028-06-03,21448.47,22745.58,0,On Time
911721,702345,2028-01-06,28057.3,27156.12,0,On Time
911722,702345,2026-05-22,11849.45,12597.48,0,On Time
911723,702345,2026-04-13,25252.61,26651.68,0,On Time
911724,702345,2026-10-02,15014.73,15582.53,0,On Time
911725,702345,2027-12-06,37593.1,34295.38,0,On Time
911726,702346,2025-01-29,20187.09,20361.83,0,On Time
911727,702346,2025-07-13,24657.36,21067.73,27,Late
911728,702346,2025-09-06,13025.73,14084.2,5,Late
911729,702346,2025-08-26,21495.11,24462.5,0,On Time
911730,702346,2025-04-19,28498.96,25304.67,12,Late
911731,702347,2028-07-01,16391.1,15975.01,0,On Time
911732,702347,2027-10-09,20113.92,20272.32,24,Late
911733,702347,2027-12-24,13349.48,13674.93,0,On Time
911734,702347,2028-04-15,11526.58,10445.92,22,Late
911735,702347,2027-06-03,23987.04,22982.66,0,On Time
911736,702348,2028-02-13,28283.68,26459.53,0,On Time
911737,702348,2027-10-15,22972.01,20530.62,0,On Time
911738,702348,2028-01-19,23161.52,20155.63,0,On Time
911739,702348,2026-06-07,59778.43,66738.83,0,On Time
911740,702348,2028-04-12,11290.6,10094.95,0,On Time
911741,702349,2021-05-08,18583.6,7381.36,139,Severely Late
911742,702349,2021-09-17,8448.15,7650.73,0,On Time
911743,702349,2020-12-28,7581.91,6807.11,0,On Time
911744,702349,2020-10-29,30676.94,33973.71,0,On Time
911745,702349,2020-04-25,15378.01,16174.74,18,Late
911746,702350,2023-03-28,22720.03,14597.03,96,Severely Late
911747,702350,2021-12-14,8276.99,8201.31,0,On Time
911748,702350,2021-12-05,38000.25,35190.81,0,On Time
911749,702350,2022-01-28,15576.71,16694.52,0,On Time
911750,702350,2022-02-11,15266.17,15728.7,0,On Time
911751,702351,2022-08-01,23653.25,27047.75,14,Late
911752,702351,2024-02-03,13857.14,12858.53,0,On Time
911753,702351,2022-07-30,17660.11,15249.33,0,On Time
911754,702351,2022-09-20,12007.32,10431.27,0,On Time
911755,702351,2022-12-07,23978.76,22609.76,0,On Time
911756,702352,2023-06-29,22220.9,21707.88,0,On Time
911757,702352,2024-05-23,31630.99,29424.26,0,On Time
911758,702352,2024-08-01,24215.31,24646.36,0,On Time
911759,702352,2025-01-06,18047.11,18680.7,0,On Time
911760,702352,2025-03-31,19821.56,18341.83,0,On Time
911761,702353,2027-03-20,34193.65,29200.44,0,On Time
911762,702353,2028-02-07,32593.13,34159.99,0,On Time
911763,702353,2026-11-11,11654.72,4924.92,171,Severely Late
911764,702353,2028-12-04,11870.02,13556.38,0,On Time
911765,702353,2027-04-27,33654.28,32842.12,46,Severely Late
911766,702354,2025-04-20,13278.44,14467.3,0,On Time
911767,702354,2025-02-11,25309.25,25823.85,0,On Time
911768,702354,2023-06-21,28003.39,29454.15,4,Late
911769,702354,2023-07-25,15910.56,15502.65,0,On Time
911770,702354,2023-12-03,20488.98,19394.82,0,On Time
911771,702355,2025-08-22,13601.37,13156.52,0,On Time
911772,702355,2026-11-23,7331.88,6781.36,0,On Time
911773,702355,2025-11-21,21595.43,22691.68,0,On Time
911774,702355,2025-03-15,20319.74,17648.96,0,On Time
911775,702355,2026-09-10,25878.8,29419.37,0,On Time
911776,702356,2027-09-23,28793.8,32225.45,0,On Time
911777,702356,2028-01-04,23057.65,24631.61,0,On Time
911778,702356,2027-07-19,14364.65,14901.13,9,Late
911779,702356,2027-11-04,19413.03,22295.39,0,On Time
911780,702356,2026-03-09,21654.75,23037.76,0,On Time
911781,702357,2022-12-30,16558.07,16547.23,0,On Time
911782,702357,2023-06-03,15075.5,15606.69,0,On Time
911783,702357,2022-09-19,19317.93,21149.16,0,On Time
911784,702357,2021-10-03,20191.01,20652.0,0,On Time
911785,702357,2023-03-21,22435.79,20177.06,0,On Time
911786,702358,2022-10-19,19681.85,21564.73,0,On Time
911787,702358,2024-01-25,21152.49,24215.27,0,On Time
911788,702358,2023-12-08,15625.72,15656.7,0,On Time
911789,702358,2024-01-10,25118.02,27964.56,0,On Time
911790,702358,2024-03-16,15117.68,16713.65,0,On Time
911791,702359,2022-05-14,17452.08,16825.29,0,On Time
911792,702359,2022-11-06,23465.42,21239.1,14,Late
911793,702359,2021-10-11,46759.09,45236.53,0,On Time
911794,702359,2021-08-10,18899.26,19452.49,0,On Time
911795,702359,2023-04-14,19936.12,18251.16,17,Late
911796,702360,2027-06-30,20951.8,20141.61,0,On Time
911797,702360,2028-01-20,13808.86,14519.78,0,On Time
911798,702360,2026-12-03,34165.94,30478.19,0,On Time
911799,702360,2028-03-05,23375.58,21719.94,0,On Time
911800,702360,2027-12-14,18656.93,16549.69,0,On Time
911801,702361,2024-04-14,13773.57,13803.81,0,On Time
911802,702361,2022-07-04,17871.79,18683.83,0,On Time
911803,702361,2022-09-22,13569.4,12832.41,0,On Time
911804,702361,2023-10-13,11931.02,12311.07,0,On Time
911805,702361,2022-05-31,21530.58,22485.92,0,On Time
911806,702362,2021-12-27,12149.72,11329.72,19,Late
911807,702362,2020-10-23,18241.74,19459.12,0,On Time
911808,702362,2021-01-29,13831.8,11796.4,63,Severely Late
911809,702362,2022-10-20,22116.21,23248.03,0,On Time
911810,702362,2020-12-03,18445.55,16494.07,0,On Time
911811,702363,2027-07-07,19454.45,19375.32,0,On Time
911812,702363,2026-10-25,11148.85,9765.63,0,On Time
911813,702363,2026-06-17,28544.75,29642.34,0,On Time
911814,702363,2026-08-15,17313.5,18153.02,0,On Time
911815,702363,2026-12-19,12537.75,13965.84,0,On Time
911816,702364,2027-11-13,17877.78,13036.98,148,Severely Late
911817,702364,2026-08-02,18486.97,6311.82,138,Severely Late
911818,702364,2028-03-24,31499.74,31265.25,0,On Time
911819,702364,2027-12-16,12901.04,12721.43,0,On Time
911820,702364,2027-03-30,24360.08,27494.28,0,On Time
911821,702365,2027-04-25,23350.68,23894.47,0,On Time
911822,702365,2025-12-06,37832.58,42637.8,0,On Time
911823,702365,2026-10-02,9486.46,10791.45,0,On Time
911824,702365,2027-06-02,20694.46,21752.49,0,On Time
911825,702365,2025-03-14,20101.84,21976.45,0,On Time
911826,702366,2024-01-19,16474.51,18713.54,0,On Time
911827,702366,2023-10-01,16102.78,14188.78,41,Severely Late
911828,702366,2023-12-11,26583.99,26330.9,18,Late
911829,702366,2022-12-09,16185.59,14258.18,0,On Time
911830,702366,2023-06-30,14742.1,15526.23,0,On Time
911831,702367,2028-08-16,28404.61,30847.89,0,On Time
911832,702367,2027-06-05,12480.7,13906.53,7,Late
911833,702367,2027-05-28,6557.07,7091.04,0,On Time
911834,702367,2028-10-30,28692.91,31250.65,0,On Time
911835,702367,2028-09-10,7725.91,7935.25,0,On Time
911836,702368,2025-11-13,18488.51,18735.5,0,On Time
911837,702368,2025-02-08,19670.65,21003.87,0,On Time
911838,702368,2024-06-27,43061.07,40294.1,11,Late
911839,702368,2025-12-18,22986.36,21795.99,0,On Time
911840,702368,2024-07-01,23448.9,26568.8,0,On Time
911841,702369,2026-08-07,15186.16,15140.99,0,On Time
911842,702369,2027-10-12,10309.65,9145.77,13,Late
911843,702369,2025-08-05,15464.39,16555.72,0,On Time
911844,702369,2025-10-24,7639.62,7387.42,0,On Time
911845,702369,2026-06-20,11164.71,10289.86,0,On Time
911846,702370,2025-09-28,42068.55,40416.09,0,On Time
911847,702370,2026-10-11,27959.22,25477.47,0,On Time
911848,702370,2027-03-04,18795.03,18325.11,25,Late
911849,702370,2027-08-11,12114.58,11075.32,0,On Time
911850,702370,2027-04-24,15577.35,16544.17,0,On Time
911851,702371,2020-12-24,28073.7,27068.74,0,On Time
911852,702371,2020-05-27,14408.7,13219.75,0,On Time
911853,702371,2021-04-08,14518.99,12681.46,0,On Time
911854,702371,2022-05-19,18894.13,18839.51,0,On Time
911855,702371,2020-10-11,22797.62,20411.45,0,On Time
911856,702372,2025-01-10,9622.49,9386.44,0,On Time
911857,702372,2022-11-14,9548.65,9655.65,0,On Time
911858,702372,2022-12-24,7211.5,7333.69,0,On Time
911859,702372,2024-02-21,18164.09,15687.25,0,On Time
911860,702372,2025-01-27,10491.81,4474.14,144,Severely Late
911861,702373,2022-05-09,17853.49,15282.66,0,On Time
911862,702373,2022-02-26,24156.56,25982.25,0,On Time
911863,702373,2022-06-18,13247.07,11967.45,0,On Time
911864,702373,2022-10-24,7252.97,7713.4,0,On Time
911865,702373,2022-02-16,16334.0,14244.21,0,On Time
911866,702374,2026-09-01,12933.48,14041.13,0,On Time
911867,702374,2026-02-20,25355.0,22326.88,0,On Time
911868,702374,2027-02-11,17836.41,19839.49,0,On Time
911869,702374,2026-05-17,11491.25,12603.41,0,On Time
911870,702374,2026-11-18,31209.16,32091.85,0,On Time
911871,702375,2022-05-29,12189.97,13005.79,0,On Time
911872,702375,2021-12-01,10866.4,12012.2,38,Severely Late
911873,702375,2022-05-27,19304.96,18948.34,0,On Time
911874,702375,2023-03-25,30035.5,28678.35,0,On Time
911875,702375,2022-10-26,12081.58,12372.78,0,On Time
911876,702376,2024-03-04,23111.72,23076.82,0,On Time
911877,702376,2022-12-17,23641.75,21660.43,5,Late
911878,702376,2023-04-17,17561.32,18184.36,0,On Time
911879,702376,2023-05-20,19548.18,18076.6,0,On Time
911880,702376,2023-04-15,17909.89,18381.56,0,On Time
911881,702377,2026-07-09,24915.66,22411.37,0,On Time
911882,702377,2026-09-23,13880.48,15041.52,0,On Time
911883,702377,2024-11-26,25882.81,25948.04,0,On Time
911884,702377,2024-10-12,23723.87,25428.31,13,Late
911885,702377,2025-06-03,55456.51,60171.11,32,Severely Late
911886,702378,2024-03-22,34451.87,31896.83,0,On Time
911887,702378,2022-12-03,18859.15,21372.09,0,On Time
911888,702378,2022-09-26,12459.43,13729.33,17,Late
911889,702378,2022-06-20,22533.13,19302.39,16,Late
911890,702378,2024-02-14,22857.63,21716.75,0,On Time
911891,702379,2025-07-19,13749.43,13501.33,0,On Time
911892,702379,2026-03-17,14482.73,12938.85,0,On Time
911893,702379,2027-04-14,14059.19,14442.02,0,On Time
911894,702379,2026-02-14,38124.85,39525.27,0,On Time
911895,702379,2025-12-29,30923.02,31495.16,0,On Time
911896,702380,2025-03-02,14602.52,14211.48,0,On Time
911897,702380,2024-11-09,20888.29,19111.43,0,On Time
911898,702380,2025-02-06,12191.77,13974.11,0,On Time
911899,702380,2024-12-20,16206.03,13800.81,0,On Time
911900,702380,2025-06-09,13441.02,12881.85,19,Late
911901,702381,2028-11-01,12639.65,13855.7,0,On Time
911902,702381,2027-02-08,19261.9,17915.61,0,On Time
911903,702381,2026-10-05,15108.97,16278.42,8,Late
