transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,transaction_status
1217242,510671,2025-07-11 15:08:41,Fee,23932.23,Fuel,UPI,Success
1217243,507429,2025-10-14 19:25:46,Payment,1337.94,Other,UPI,Success
1217244,506783,2025-09-20 17:19:09,Withdrawal,4705.69,Groceries,UPI,Success
1217245,508699,2025-02-22 00:53:07,Deposit,8016.71,Travel,Internet Banking,Success
1217246,508647,2025-02-01 18:13:11,Payment,3379.82,Travel,POS,Success
1217247,508798,2025-12-22 19:20:21,Fee,4286.82,Utilities,UPI,Success
1217248,500304,2025-04-14 19:14:25,Deposit,6760.51,Utilities,Mobile,Success
1217249,506395,2025-01-21 08:41:33,Deposit,8049.94,Healthcare,ATM,Success
1217250,512206,2025-07-31 18:07:35,Deposit,2726.31,Groceries,UPI,Success
1217251,506836,2025-01-23 20:08:42,Transfer,4464.94,Other,POS,Success
1217252,500649,2025-08-08 20:57:19,Withdrawal,12517.96,Shopping,UPI,Failed
1217253,501942,2025-01-16 19:53:36,Withdrawal,3590.4,Shopping,Internet Banking,Success
1217254,506904,2025-06-09 09:50:54,Withdrawal,45666.56,Education,ATM,Success
1217255,500106,2025-01-09 08:28:51,Interest,2824.56,Education,UPI,Success
1217256,511217,2025-05-28 12:38:53,Deposit,972.37,Other,UPI,Failed
1217257,504885,2025-12-06 04:43:38,Withdrawal,285.69,Other,UPI,Success
1217258,505635,2025-04-30 14:57:15,Deposit,10971.48,Fuel,UPI,Success
1217259,500033,2025-03-10 19:08:44,Withdrawal,10337.54,Education,POS,Success
1217260,504508,2025-08-10 15:36:31,Deposit,2831.85,Shopping,Mobile,Success
1217261,504906,2025-09-23 04:16:01,Payment,5194.74,Dining,ATM,Success
1217262,506540,2025-12-28 04:21:38,Payment,988.97,Education,POS,Success
1217263,511028,2025-03-24 15:27:57,Deposit,5463.85,Utilities,Mobile,Success
1217264,509170,2025-01-21 14:53:19,Fee,1762.95,Shopping,POS,Success
1217265,512618,2025-09-23 20:04:58,Deposit,9877.11,Groceries,ATM,Success
1217266,504981,2025-11-07 19:04:55,Payment,10491.84,Other,ATM,Success
1217267,512084,2025-05-18 05:18:04,Transfer,1617.44,Healthcare,Internet Banking,Success
1217268,502355,2025-03-17 20:51:23,Deposit,2281.28,Education,UPI,Success
1217269,502189,2025-12-21 14:55:58,Payment,3968.96,Shopping,POS,Success
1217270,503870,2025-07-15 21:13:19,Fee,7641.84,Utilities,ATM,Success
1217271,502001,2025-03-20 20:04:17,Transfer,8847.27,Utilities,Internet Banking,Success
1217272,503091,2025-11-28 01:41:23,Deposit,3554.74,Groceries,ATM,Success
1217273,506887,2025-04-11 07:01:00,Deposit,5450.77,Shopping,UPI,Success
1217274,511997,2025-12-17 21:32:40,Interest,2442.19,Fuel,POS,Success
1217275,500331,2025-12-14 05:18:12,Withdrawal,2045.79,Fuel,Mobile,Success
1217276,511362,2025-10-24 08:57:02,Interest,989.4,Healthcare,POS,Success
1217277,512364,2025-05-16 05:02:09,Interest,1750.68,Dining,Internet Banking,Success
1217278,508198,2025-12-23 04:51:26,Fee,1693.51,Fuel,ATM,Success
1217279,501584,2025-01-17 17:30:40,Interest,2736.56,Other,POS,Success
1217280,501018,2025-12-02 14:52:07,Deposit,6511.38,Groceries,Internet Banking,Success
1217281,504262,2025-01-03 06:10:34,Payment,10045.53,Dining,Internet Banking,Success
1217282,502401,2025-06-11 19:42:30,Deposit,9317.58,Healthcare,POS,Success
1217283,504179,2025-04-07 01:33:29,Transfer,2706.94,Healthcare,Mobile,Success
1217284,500905,2025-09-16 06:43:46,Interest,4151.5,Utilities,POS,Success
1217285,512626,2025-09-05 15:27:56,Payment,3323.01,Dining,Mobile,Success
1217286,512246,2025-03-28 23:54:55,Payment,4273.43,Fuel,POS,Success
1217287,504192,2025-04-30 19:36:52,Transfer,2466.99,Healthcare,POS,Failed
1217288,506063,2025-10-31 00:06:00,Withdrawal,41001.71,Utilities,ATM,Success
1217289,500152,2025-06-13 16:27:03,Payment,14696.8,Travel,ATM,Success
1217290,502633,2025-11-24 10:16:59,Withdrawal,787.66,Fuel,POS,Success
1217291,505516,2025-12-21 04:11:07,Transfer,2112.75,Healthcare,Internet Banking,Success
1217292,513484,2025-08-21 12:36:57,Payment,3928.72,Dining,Internet Banking,Success
1217293,512560,2025-01-09 15:19:11,Fee,48936.87,Other,UPI,Success
1217294,507486,2025-12-11 00:07:25,Withdrawal,7013.53,Healthcare,UPI,Success
1217295,501594,2025-05-09 07:40:36,Payment,3209.95,Healthcare,POS,Success
1217296,507263,2025-04-11 19:28:26,Withdrawal,7475.04,Education,Internet Banking,Success
1217297,513250,2025-11-15 04:30:31,Deposit,800.03,Travel,UPI,Success
1217298,508657,2025-07-27 18:26:18,Transfer,4823.33,Fuel,UPI,Success
1217299,501126,2025-12-02 16:46:07,Withdrawal,15917.62,Travel,Branch,Success
1217300,503884,2025-10-10 07:48:41,Deposit,4655.66,Travel,UPI,Success
1217301,503941,2025-02-20 09:48:58,Payment,14458.69,Other,UPI,Success
1217302,511733,2025-12-03 21:59:27,Transfer,1569.94,Travel,POS,Success
1217303,512303,2025-09-02 23:38:56,Fee,1014.59,Fuel,Mobile,Success
1217304,510914,2025-06-28 17:47:49,Deposit,3312.0,Education,UPI,Success
1217305,502979,2025-03-09 22:17:14,Payment,36164.23,Shopping,ATM,Success
1217306,507321,2025-07-25 10:53:55,Payment,4197.54,Fuel,UPI,Success
1217307,509935,2025-11-23 12:02:02,Interest,10854.78,Groceries,ATM,Success
1217308,502089,2025-02-14 05:47:24,Transfer,1760.28,Other,Internet Banking,Success
1217309,508964,2025-03-08 20:18:00,Withdrawal,14734.64,Fuel,UPI,Success
1217310,500795,2025-08-07 07:53:30,Withdrawal,6357.61,Utilities,UPI,Success
1217311,513879,2025-03-06 07:42:44,Deposit,3248.92,Groceries,ATM,Success
1217312,507876,2025-12-16 23:13:07,Deposit,23020.72,Groceries,UPI,Success
1217313,501870,2025-01-19 06:03:28,Deposit,311.75,Other,UPI,Success
1217314,505843,2025-01-15 10:41:12,Payment,28450.79,Shopping,POS,Success
1217315,512958,2025-01-01 15:14:30,Deposit,24583.39,Groceries,POS,Success
1217316,500609,2025-07-24 12:10:17,Deposit,3612.9,Utilities,POS,Success
1217317,502755,2025-08-21 02:27:07,Fee,26716.0,Other,Branch,Failed
1217318,510879,2025-02-01 13:12:50,Payment,29247.39,Utilities,Branch,Success
1217319,505487,2025-06-09 05:31:03,Transfer,5281.21,Dining,ATM,Success
1217320,512498,2025-09-30 20:56:37,Interest,3534.46,Other,UPI,Success
1217321,500266,2025-12-29 11:01:36,Transfer,6445.35,Healthcare,Internet Banking,Success
1217322,503367,2025-07-11 18:48:07,Deposit,12007.34,Shopping,ATM,Reversed
1217323,507499,2025-09-18 20:10:00,Deposit,12012.94,Travel,ATM,Success
1217324,503547,2025-02-14 09:30:28,Transfer,13316.34,Travel,POS,Success
1217325,505548,2025-06-10 20:34:25,Withdrawal,1379.02,Travel,ATM,Success
1217326,501260,2025-01-16 06:02:02,Interest,4635.23,Shopping,UPI,Success
1217327,513075,2025-11-17 18:24:44,Transfer,2286.46,Groceries,POS,Success
1217328,509298,2025-10-14 11:52:35,Transfer,1347.36,Other,POS,Success
1217329,512087,2025-12-08 14:01:09,Deposit,1952.8,Groceries,POS,Success
1217330,512771,2025-03-24 11:02:14,Withdrawal,15625.91,Fuel,ATM,Success
1217331,509204,2025-12-29 00:46:16,Interest,8142.2,Travel,Mobile,Success
1217332,500573,2025-12-11 10:39:15,Fee,13301.97,Fuel,UPI,Success
1217333,510822,2025-01-16 18:09:09,Interest,5376.26,Dining,UPI,Success
1217334,512350,2025-01-02 18:31:57,Payment,2557.13,Dining,UPI,Success
1217335,500174,2025-08-24 22:30:09,Transfer,3224.42,Travel,ATM,Success
1217336,511164,2025-02-21 08:01:34,Payment,1989.82,Travel,ATM,Success
1217337,508742,2025-02-10 00:45:39,Withdrawal,3878.88,Travel,UPI,Success
1217338,512750,2025-09-06 03:50:59,Interest,2951.33,Healthcare,UPI,Success
1217339,507146,2025-04-16 16:18:29,Deposit,1865.34,Other,UPI,Success
1217340,502305,2025-08-27 21:00:50,Interest,11142.29,Travel,UPI,Success
1217341,512663,2025-01-29 06:49:19,Transfer,4956.49,Dining,ATM,Success
1217342,506971,2025-04-19 04:17:12,Withdrawal,3007.71,Groceries,ATM,Success
1217343,511546,2025-04-11 11:32:06,Deposit,4636.38,Groceries,POS,Success
1217344,507247,2025-11-22 04:43:41,Fee,11667.72,Fuel,POS,Success
1217345,501435,2025-01-14 07:59:33,Withdrawal,324057.86,Utilities,Internet Banking,Success
1217346,513031,2025-08-06 18:09:41,Interest,4042.19,Fuel,POS,Success
1217347,505990,2025-09-14 01:13:35,Withdrawal,1677.52,Education,POS,Success
1217348,500747,2025-02-16 00:01:22,Payment,6698.26,Other,UPI,Success
1217349,504135,2025-06-12 10:01:52,Payment,11865.19,Dining,Mobile,Success
1217350,508951,2025-05-24 06:53:46,Transfer,5362.05,Education,POS,Success
1217351,505937,2025-07-25 23:58:26,Withdrawal,7065.44,Groceries,Mobile,Success
1217352,509754,2025-02-08 18:08:49,Withdrawal,7383.56,Dining,UPI,Success
1217353,505549,2025-12-01 01:24:42,Payment,5589.88,Shopping,UPI,Success
1217354,513276,2025-06-25 09:23:16,Interest,3835.1,Travel,UPI,Success
1217355,505089,2025-01-21 15:52:50,Transfer,2496.51,Healthcare,Mobile,Success
1217356,503555,2025-02-01 08:23:00,Withdrawal,3172.59,Fuel,UPI,Success
1217357,501218,2025-06-22 00:39:31,Withdrawal,2743.91,Groceries,Internet Banking,Success
1217358,501223,2025-04-02 06:22:36,Payment,8715.39,Education,POS,Success
1217359,510197,2025-08-26 08:28:34,Deposit,4284.98,Utilities,POS,Success
1217360,502674,2025-01-05 21:39:49,Transfer,8838.74,Fuel,UPI,Success
1217361,509110,2025-01-20 21:54:04,Withdrawal,6538.93,Healthcare,ATM,Success
1217362,503908,2025-07-15 16:45:05,Fee,82.63,Other,UPI,Success
1217363,508355,2025-12-04 01:00:40,Payment,3514.99,Education,UPI,Success
1217364,513854,2025-04-03 03:03:45,Deposit,8791.01,Utilities,POS,Reversed
1217365,503339,2025-03-28 13:02:52,Deposit,14543.75,Education,ATM,Success
1217366,504354,2025-10-15 16:47:29,Transfer,2549.22,Travel,Internet Banking,Success
1217367,502778,2025-05-30 09:43:02,Payment,9506.02,Other,POS,Success
1217368,509425,2025-08-27 00:09:13,Deposit,21573.97,Healthcare,POS,Success
1217369,508685,2025-10-31 16:20:05,Withdrawal,5922.92,Utilities,UPI,Success
1217370,501229,2025-06-27 10:13:17,Withdrawal,14032.84,Healthcare,Mobile,Success
1217371,508632,2025-03-21 08:27:18,Transfer,1016.12,Healthcare,UPI,Success
1217372,501704,2025-09-01 00:30:46,Deposit,22713.46,Utilities,UPI,Failed
1217373,508161,2025-04-06 23:31:12,Interest,4113.8,Travel,Mobile,Success
1217374,505944,2025-04-07 05:30:59,Withdrawal,1913.92,Fuel,Mobile,Success
1217375,513915,2025-09-24 23:20:46,Withdrawal,1290.54,Groceries,Internet Banking,Success
1217376,501343,2025-09-21 20:57:16,Transfer,2579.39,Other,ATM,Success
1217377,504161,2025-11-14 16:08:12,Payment,1892.65,Travel,ATM,Success
1217378,509067,2025-06-25 11:24:08,Transfer,20536.46,Shopping,UPI,Success
1217379,510405,2025-02-17 00:30:30,Transfer,844.19,Shopping,Mobile,Success
1217380,505739,2025-01-01 19:51:48,Deposit,14707.39,Fuel,Internet Banking,Success
1217381,501602,2025-06-19 14:07:56,Payment,6868.37,Utilities,UPI,Success
1217382,509446,2025-12-03 15:12:22,Transfer,5297.7,Education,UPI,Success
1217383,505705,2025-03-26 03:03:56,Transfer,31419.13,Dining,UPI,Success
1217384,503310,2025-12-04 09:53:33,Payment,6024.11,Healthcare,UPI,Success
1217385,513677,2025-10-01 20:41:40,Interest,728.24,Healthcare,Branch,Success
1217386,510337,2025-07-22 01:23:07,Deposit,2333.64,Groceries,Mobile,Success
1217387,507076,2025-11-28 14:10:38,Withdrawal,5403.04,Groceries,ATM,Success
1217388,506733,2025-03-20 05:31:13,Deposit,2883.61,Fuel,Internet Banking,Success
1217389,509948,2025-04-23 22:26:45,Transfer,13168.54,Shopping,UPI,Failed
1217390,512382,2025-03-21 03:35:46,Payment,10312.34,Utilities,UPI,Success
1217391,503316,2025-01-28 04:36:12,Payment,2817.19,Shopping,Mobile,Success
1217392,507393,2025-05-07 05:23:26,Deposit,3764.96,Dining,UPI,Success
1217393,510272,2025-05-30 09:16:14,Deposit,14057.28,Education,POS,Success
1217394,507387,2025-08-05 01:15:35,Payment,12233.9,Other,UPI,Success
1217395,503463,2025-07-25 05:16:04,Withdrawal,10400.09,Shopping,Branch,Success
1217396,503834,2025-03-02 04:34:55,Payment,4004.14,Utilities,POS,Reversed
1217397,506086,2025-03-03 12:38:38,Transfer,28206.0,Travel,Internet Banking,Success
1217398,508087,2025-07-14 19:14:29,Withdrawal,18539.45,Dining,Mobile,Success
1217399,511294,2025-08-18 05:37:46,Deposit,5193.21,Utilities,Mobile,Success
1217400,509981,2025-05-23 23:55:46,Fee,14105.64,Utilities,UPI,Success
1217401,505992,2025-11-13 03:22:11,Withdrawal,1588.0,Travel,ATM,Success
1217402,513513,2025-07-27 16:18:40,Payment,30094.52,Utilities,UPI,Success
1217403,513419,2025-03-06 07:17:39,Fee,3324.45,Education,Mobile,Success
1217404,508004,2025-10-17 23:57:59,Deposit,753.51,Fuel,ATM,Success
1217405,504628,2025-07-25 14:08:10,Payment,5919.05,Utilities,Internet Banking,Success
1217406,510264,2025-07-29 05:02:13,Transfer,5940.42,Fuel,ATM,Success
1217407,507568,2025-03-16 04:31:23,Transfer,5926.05,Education,UPI,Success
1217408,510221,2025-10-10 19:59:39,Withdrawal,38555.8,Travel,UPI,Success
1217409,503125,2025-03-26 20:32:58,Payment,923.93,Other,ATM,Success
1217410,501046,2025-02-05 21:01:11,Transfer,17367.34,Groceries,Internet Banking,Success
1217411,502649,2025-02-14 18:55:26,Payment,18338.63,Travel,Branch,Success
1217412,504531,2025-07-11 09:33:07,Transfer,9151.44,Utilities,ATM,Success
1217413,500519,2025-11-14 08:02:16,Interest,9012.65,Shopping,Branch,Success
1217414,503078,2025-08-22 16:47:56,Transfer,1351.3,Education,ATM,Success
1217415,504599,2025-06-11 20:47:00,Deposit,7006.0,Dining,Internet Banking,Success
1217416,507060,2025-03-19 23:13:33,Payment,13987.55,Utilities,POS,Success
1217417,502330,2025-09-02 12:02:43,Payment,9145.55,Other,Mobile,Success
1217418,505589,2025-07-21 17:50:28,Deposit,3660.33,Healthcare,UPI,Success
1217419,509323,2025-08-19 07:22:10,Interest,5898.92,Utilities,UPI,Success
1217420,511748,2025-03-06 12:18:16,Deposit,12521.59,Fuel,POS,Success
1217421,502048,2025-09-15 19:26:36,Withdrawal,5084.61,Dining,Internet Banking,Success
1217422,507202,2025-04-13 13:38:20,Transfer,2278.17,Dining,Internet Banking,Failed
1217423,512821,2025-03-30 07:58:13,Withdrawal,48651.05,Utilities,ATM,Success
1217424,505053,2025-08-30 10:42:54,Fee,62357.08,Utilities,UPI,Success
1217425,505332,2025-10-19 04:40:50,Deposit,1477.27,Other,Mobile,Success
1217426,506623,2025-01-28 21:30:00,Fee,1928.8,Dining,ATM,Success
1217427,511298,2025-07-16 17:31:23,Transfer,560.03,Dining,UPI,Success
1217428,510639,2025-02-08 11:01:07,Payment,1664.33,Fuel,ATM,Success
1217429,504428,2025-02-03 22:03:59,Transfer,13486.08,Dining,UPI,Success
1217430,513777,2025-09-12 04:36:07,Interest,4422.09,Shopping,UPI,Success
1217431,503816,2025-06-07 05:25:40,Withdrawal,10418.07,Travel,UPI,Success
1217432,512467,2025-07-15 16:45:12,Withdrawal,3190.2,Other,POS,Success
1217433,507255,2025-04-10 12:24:44,Transfer,7360.16,Utilities,Internet Banking,Success
1217434,505085,2025-04-22 19:31:38,Transfer,5592.86,Utilities,UPI,Success
1217435,506490,2025-11-24 05:10:41,Deposit,4411.42,Education,UPI,Success
1217436,501187,2025-10-29 11:17:31,Payment,3374.49,Dining,ATM,Success
1217437,503040,2025-11-01 05:42:53,Fee,1344.93,Fuel,Mobile,Success
1217438,500372,2025-03-21 22:42:18,Withdrawal,8311.57,Healthcare,Internet Banking,Success
1217439,505200,2025-01-02 12:06:06,Deposit,8599.99,Dining,POS,Success
1217440,512729,2025-06-28 18:41:28,Payment,6125.36,Education,UPI,Success
1217441,513838,2025-10-12 09:38:31,Fee,5265.44,Healthcare,UPI,Success
1217442,506975,2025-03-22 20:52:34,Fee,35297.33,Shopping,Branch,Success
1217443,509125,2025-02-17 00:56:03,Payment,2296.23,Fuel,POS,Success
1217444,506038,2025-11-22 19:50:36,Interest,3619.5,Dining,ATM,Success
1217445,505803,2025-02-19 02:37:18,Withdrawal,2325.02,Education,Internet Banking,Failed
1217446,511361,2025-02-03 03:36:24,Withdrawal,5494.94,Shopping,UPI,Success
1217447,502762,2025-01-08 17:47:42,Transfer,14573.47,Travel,POS,Reversed
1217448,513813,2025-06-01 02:41:20,Withdrawal,6561.04,Healthcare,ATM,Success
1217449,510618,2025-09-07 00:02:19,Payment,2740.82,Healthcare,Internet Banking,Success
1217450,501604,2025-07-04 20:08:56,Payment,6714.67,Travel,Mobile,Success
1217451,513444,2025-02-02 04:29:36,Payment,8083.46,Travel,POS,Success
1217452,510860,2025-05-25 17:50:05,Withdrawal,1844.86,Groceries,Branch,Success
1217453,506658,2025-03-07 11:22:25,Deposit,5414.06,Dining,Branch,Success
1217454,512248,2025-02-24 19:54:06,Withdrawal,26708.33,Shopping,Branch,Success
1217455,504177,2025-10-17 00:21:01,Deposit,5368.37,Education,POS,Success
1217456,509321,2025-11-09 13:14:27,Payment,11376.8,Other,UPI,Success
1217457,508620,2025-11-21 06:46:24,Transfer,8776.73,Healthcare,UPI,Success
1217458,500376,2025-06-25 12:09:57,Payment,630.17,Other,Internet Banking,Success
1217459,513958,2025-03-07 12:07:49,Payment,437.98,Education,UPI,Success
1217460,509863,2025-04-25 09:20:48,Withdrawal,1883.39,Fuel,POS,Success
1217461,506963,2025-04-22 22:12:09,Deposit,1707.52,Education,POS,Success
1217462,504700,2025-01-31 22:11:52,Payment,32687.91,Other,POS,Success
1217463,503686,2025-10-02 00:53:33,Deposit,913.18,Other,UPI,Success
1217464,509270,2025-10-21 22:19:02,Transfer,7451.43,Groceries,UPI,Success
1217465,503634,2025-05-13 11:21:28,Deposit,1510.19,Education,Internet Banking,Success
1217466,509821,2025-07-07 00:06:13,Transfer,13211.94,Other,Internet Banking,Success
1217467,513854,2025-04-29 00:48:27,Interest,1551.2,Other,Branch,Success
1217468,511112,2025-05-20 00:11:43,Fee,6150.55,Healthcare,POS,Success
1217469,502033,2025-03-23 07:21:52,Payment,2037.73,Healthcare,Mobile,Success
1217470,512857,2025-11-09 06:48:58,Payment,22669.97,Other,Mobile,Success
1217471,500936,2025-04-13 19:40:22,Payment,19976.65,Travel,ATM,Success
1217472,509864,2025-08-01 07:35:59,Fee,2164.5,Healthcare,UPI,Success
1217473,501833,2025-07-12 06:21:27,Deposit,6538.12,Other,ATM,Success
1217474,512357,2025-12-12 06:39:20,Deposit,1475.78,Travel,Mobile,Success
1217475,500628,2025-06-14 12:42:23,Payment,7783.27,Fuel,ATM,Success
1217476,509279,2025-05-04 22:56:45,Payment,1201.86,Other,UPI,Success
1217477,506553,2025-02-05 15:52:25,Interest,17633.44,Shopping,Branch,Success
1217478,500582,2025-11-18 04:09:34,Fee,16627.58,Education,ATM,Success
1217479,500605,2025-06-28 17:14:14,Withdrawal,1332.5,Dining,UPI,Success
1217480,506055,2025-03-26 03:16:13,Deposit,1952.64,Fuel,ATM,Success
1217481,509425,2025-02-04 09:32:49,Deposit,4070.16,Travel,POS,Success
1217482,513887,2025-09-17 23:08:56,Transfer,25976.55,Utilities,ATM,Success
1217483,503786,2025-08-14 14:36:57,Withdrawal,4693.91,Travel,Mobile,Success
1217484,508973,2025-12-07 08:46:47,Withdrawal,7466.6,Dining,ATM,Success
1217485,506528,2025-05-25 05:04:00,Deposit,5874.29,Travel,ATM,Success
1217486,510918,2025-03-27 23:36:09,Deposit,8287.39,Healthcare,UPI,Success
1217487,513074,2025-07-06 18:09:08,Payment,4888.21,Education,Mobile,Success
1217488,508862,2025-10-13 14:42:48,Payment,28736.41,Education,ATM,Success
1217489,513900,2025-08-09 09:47:46,Withdrawal,8904.48,Utilities,UPI,Success
1217490,506306,2025-03-22 23:46:28,Deposit,976.68,Other,Mobile,Success
1217491,509019,2025-11-29 06:00:16,Fee,6046.07,Shopping,POS,Success
1217492,507770,2025-09-14 10:43:39,Withdrawal,3565.09,Other,UPI,Success
1217493,507040,2025-02-26 05:12:26,Payment,11806.14,Other,POS,Success
1217494,504191,2025-06-30 14:18:03,Interest,6566.99,Fuel,ATM,Success
1217495,507617,2025-04-05 11:24:51,Deposit,9297.09,Groceries,ATM,Reversed
1217496,504074,2025-02-01 02:25:59,Transfer,2650.94,Education,ATM,Success
1217497,510748,2025-10-21 14:32:29,Deposit,1631.21,Other,UPI,Success
1217498,505097,2025-11-22 08:37:08,Payment,4105.02,Healthcare,Internet Banking,Success
1217499,511025,2025-12-23 06:35:47,Interest,1173.49,Education,Mobile,Success
1217500,507764,2025-08-01 15:52:51,Withdrawal,11993.62,Shopping,Internet Banking,Success
1217501,507709,2025-07-29 05:22:06,Deposit,3738.41,Other,POS,Success
1217502,513380,2025-03-23 14:02:42,Payment,42441.22,Healthcare,ATM,Success
1217503,512201,2025-01-02 08:56:32,Withdrawal,6357.29,Dining,UPI,Success
1217504,513157,2025-04-16 13:24:58,Deposit,24288.27,Groceries,ATM,Success
1217505,500718,2025-09-11 10:13:45,Deposit,12367.77,Healthcare,Branch,Success
1217506,511485,2025-12-01 03:49:09,Withdrawal,6016.69,Education,ATM,Success
1217507,513865,2025-07-11 07:39:00,Transfer,14461.06,Shopping,UPI,Success
1217508,512819,2025-04-25 02:59:42,Deposit,4005.12,Dining,UPI,Failed
1217509,510522,2025-12-07 02:23:51,Payment,1810.17,Dining,ATM,Success
1217510,502681,2025-07-04 06:32:08,Deposit,2681.59,Other,Internet Banking,Success
1217511,501272,2025-05-22 15:34:12,Interest,6141.07,Healthcare,UPI,Success
1217512,509373,2025-09-28 04:26:20,Withdrawal,5165.03,Groceries,UPI,Success
1217513,511151,2025-09-30 00:37:06,Deposit,2960.98,Fuel,POS,Success
1217514,503248,2025-05-26 04:46:27,Transfer,13269.34,Education,Internet Banking,Success
1217515,503204,2025-11-01 18:15:40,Fee,7290.03,Fuel,Internet Banking,Success
