customer_id,loans,exposure,defaults,credit_score,risk_segment,annual_income,exposure_to_income
103038,5,1121205.29,0,810,Low,297915.34,3.763503047543641
103039,2,130436.95,0,779,Low,511684.41,0.2549167952957566
103040,2,35773.54,0,707,Medium,1020321.59,0.03506104384206944
103041,2,91654.49,0,601,High,869689.63,0.10538758522393789
103043,2,580564.36,0,692,Medium,1482253.13,0.39167693307552676
103044,1,187500.74,0,626,High,1340407.96,0.13988333820398977
103045,3,907283.02,1,737,Medium,1614348.68,0.5620118077589038
103046,1,0.0,0,666,High,495829.28,0.0
103048,1,218470.66,0,668,High,587383.21,0.3719388914776778
103049,2,258125.47999999998,0,664,High,599265.12,0.4307366996430561
103050,2,286654.9,0,750,Low,543423.9,0.5274977784377904
103051,4,879149.6100000001,0,727,Medium,585310.14,1.5020235425957256
103053,1,1318654.08,0,742,Medium,686278.93,1.9214549978971378
103054,3,1553692.42,0,684,Medium,1839595.68,0.8445836424229916
103055,1,33693.58,0,641,High,602044.07,0.055965304998353366
103056,3,211368.47,0,649,High,671694.86,0.31467930244396985
103057,1,32764.37,1,683,Medium,493551.77,0.06638486981821583
103058,2,153352.56,0,763,Low,547616.76,0.2800362793863358
103059,2,879771.8899999999,0,655,High,298746.84,2.9448742955741385
103060,2,2299314.36,0,710,Medium,442102.69,5.200860370245654
103061,1,260203.33,0,696,Medium,1260220.33,0.20647447418976328
103063,1,819321.96,0,697,Medium,553186.51,1.4810953361823662
103064,3,672944.1,1,664,High,396242.94,1.69831189926059
103065,3,1069578.11,0,730,Medium,1045644.68,1.0228886833718698
103067,4,696118.93,0,737,Medium,403874.96,1.7236001211860226
103068,3,0.0,0,702,Medium,543779.01,0.0
103069,1,210573.65,0,746,Medium,491901.0,0.42808136190005713
103070,1,474908.24,0,694,Medium,483759.55,0.9817030795567757
103071,4,1643544.1300000001,0,663,High,1327109.57,1.2384389105113605
103076,2,36922.93,0,767,Low,2523264.87,0.014632998080776196
103077,3,466620.73,0,717,Medium,1343410.74,0.34734033018077554
103078,1,297418.47,0,707,Medium,810455.97,0.3669767155888802
103079,1,0.0,0,697,Medium,759792.37,0.0
103082,1,0.0,0,693,Medium,627776.91,0.0
103083,4,533044.02,0,687,Medium,465824.2,1.1443029795360566
103085,3,1438502.2999999998,0,720,Medium,1235173.16,1.1646158988752637
103086,1,143477.66,0,648,High,987021.56,0.14536426134399738
103089,4,193007.6,0,678,High,664453.93,0.29047551874664956
103090,1,68548.42,0,676,High,855472.69,0.08012929086023775
103091,4,2735399.64,0,744,Medium,508878.46,5.375349626706542
103092,1,0.0,0,638,High,1832382.26,0.0
103093,3,2302146.84,0,604,High,410143.55,5.6130270487003875
103095,2,448931.02,0,627,High,631286.02,0.711137274986701
103096,2,341578.92,0,672,High,292322.23,1.16850134866582
103097,4,1342829.74,0,718,Medium,2148252.64,0.6250799905917955
103098,2,1529943.95,0,625,High,188122.46,8.132702230238749
103099,1,1177961.22,0,684,Medium,1098220.52,1.0726090057031532
103100,2,467833.27,0,706,Medium,671626.7,0.6965674086512642
103101,3,669177.27,0,743,Medium,1324946.32,0.5050599106535878
103102,3,77417.01,0,775,Low,1089968.87,0.07102680831609437
103103,2,133937.68,0,664,High,929653.19,0.14407273749041832
103104,2,2444312.02,0,711,Medium,776475.1,3.1479593099637064
103105,2,5222666.41,0,726,Medium,495893.76,10.531825224015725
103106,2,321010.63,0,648,High,1694973.04,0.18938981471941288
103107,1,0.0,0,630,High,692598.59,0.0
103108,2,2626191.91,0,745,Medium,527138.55,4.981976579022725
103109,3,859190.9199999999,0,599,Very High,652731.97,1.3162997363220925
103110,2,192313.7,0,587,Very High,971704.32,0.19791380571406744
103111,1,639787.38,0,699,Medium,903280.27,0.7082933185289213
103112,2,475308.99,0,795,Low,1182281.93,0.40202677376622004
103113,4,125212.94,0,695,Medium,402843.75,0.31082259560933984
103114,2,790336.79,0,701,Medium,1745389.84,0.45281390545965367
103115,3,1213604.45,0,737,Medium,1701460.95,0.7132719972209765
103116,1,362713.36,1,733,Medium,630598.44,0.575189117182085
103117,2,25453.72,0,705,Medium,1109061.68,0.022950680254320933
103118,1,279600.24,0,652,High,602597.34,0.46399182578535775
103119,3,692783.39,0,654,High,503903.04,1.3748347102648955
103120,1,640891.03,0,713,Medium,418687.05,1.5307161518370345
103121,1,1194979.11,0,730,Medium,958712.88,1.2464410721174415
103122,1,518198.23,0,610,High,866417.92,0.5980926964206834
103124,3,333688.70999999996,0,760,Low,1192347.84,0.27985852685404283
103125,1,1775990.19,0,720,Medium,1129771.38,1.571990777461543
103126,1,1182509.41,0,770,Low,180000.0,6.569496722222222
103128,1,524486.63,0,748,Medium,1252303.85,0.41881739004475627
103129,2,75084.61,0,635,High,1562639.11,0.048049872500631315
103131,1,159035.56,0,563,Very High,1636556.91,0.09717692004978917
103132,2,2736767.66,0,695,Medium,961188.81,2.847273742190153
103133,1,693796.46,0,679,High,574706.2,1.207219375743641
103134,1,176533.89,0,726,Medium,892591.88,0.19777671515452283
103135,1,155290.27,0,605,High,1223410.55,0.12693226325373766
103136,1,706479.88,0,732,Medium,502188.64,1.4068017946403566
103137,1,573163.81,0,800,Low,852382.0,0.6724259897557668
103138,1,1009418.49,1,622,High,967553.73,1.0432686668470597
103141,6,1412260.15,0,721,Medium,1023653.23,1.3796275033489611
103143,2,203869.31,1,658,High,1380678.25,0.1476588118919089
103144,4,2078585.0899999999,0,621,High,1036640.51,2.0051165953373746
103145,2,550688.89,0,686,Medium,248957.08,2.2119832462687947
103146,6,5762426.57,0,622,High,910895.67,6.326110398570672
103147,2,475144.01,0,810,Low,1173548.24,0.4048781241408534
103148,2,31754.1,0,716,Medium,975593.16,0.03254850618263867
103149,1,944116.1,0,680,Medium,189721.93,4.976315073328634
103150,2,411537.8,0,693,Medium,933147.5,0.441021167607479
103151,6,5911839.27,0,638,High,838519.92,7.050326568270434
103152,4,2490983.62,0,718,Medium,1942149.59,1.282591018130586
103153,2,1553002.18,0,596,Very High,768182.48,2.0216579008675124
103154,2,1877421.71,0,794,Low,1387079.05,1.3535073649912022
103155,2,4162318.62,0,571,Very High,1642256.13,2.534512457566531
103156,2,767124.62,0,792,Low,507382.31,1.5119262238370115
103157,4,490865.30999999994,0,733,Medium,666070.78,0.73695667898838
103158,2,2242534.24,0,751,Low,2292224.8,0.9783221261719184
103159,1,0.0,0,695,Medium,730748.72,0.0
103160,4,3107126.82,1,677,High,1839754.23,1.6888814654335649
103161,2,1265584.26,0,693,Medium,754481.56,1.677422387897724
103162,3,903429.9,0,711,Medium,884212.93,1.021733418894926
103163,3,1146130.03,0,718,Medium,286971.33,3.993883395947602
103164,3,147796.57,0,722,Medium,484807.7,0.30485606973651613
103167,1,315978.17,0,660,High,1325804.59,0.23832936798023904
103168,4,778941.26,0,753,Low,1289039.01,0.604280595045762
103169,2,1859181.33,0,579,Very High,875672.52,2.1231468243402225
103170,1,229772.94,0,671,High,377722.38,0.6083116917774372
103171,3,2325812.7399999998,1,651,High,683275.6,3.4039159893899327
103172,1,0.0,0,603,High,660763.96,0.0
103174,1,588304.42,0,658,High,1079609.56,0.5449233146842457
103175,5,1963759.72,0,667,High,699738.19,2.8064206699937304
103176,1,0.0,0,640,High,1355766.02,0.0
103177,2,1321470.28,0,782,Low,693861.61,1.9045156281235966
103178,1,111807.58,0,686,Medium,3452793.93,0.0323817703189718
103179,2,324130.96,0,752,Low,2792375.53,0.11607713809180961
103180,3,2017879.3800000001,0,690,Medium,1204844.64,1.6748046287527993
103182,4,985634.81,1,551,Very High,746741.04,1.319915147559052
103183,4,1705624.37,0,745,Medium,478699.87,3.5630349554930945
103184,2,3498502.4699999997,0,708,Medium,984507.53,3.553555827043801
103185,4,3877144.8,1,753,Low,592274.81,6.546192298808047
103186,3,1044187.3800000001,0,660,High,481413.2,2.1690044643561914
103187,3,434037.42000000004,0,729,Medium,693565.48,0.6258059729270263
103190,1,405582.65,0,752,Low,559982.86,0.7242769001894094
103191,2,65717.64,0,672,High,1251159.81,0.052525376434525976
103192,2,145481.04,0,741,Medium,308230.91,0.4719871864895056
103193,2,2097436.61,0,643,High,1093039.19,1.9189033926587755
103194,4,1283453.1,1,686,Medium,572483.89,2.2419025625332445
103195,3,1811971.2,0,703,Medium,765991.66,2.3655234053070497
103197,3,82256.44,0,652,High,1095548.74,0.07508241029970059
103198,1,56764.45,0,726,Medium,2360642.21,0.02404618953246625
103199,3,750498.89,0,696,Medium,516014.72,1.4544137229263538
103200,2,273460.4,0,672,High,873817.46,0.31294911410902687
103202,1,0.0,0,590,Very High,875765.46,0.0
103203,5,1122586.9100000001,0,700,Medium,359671.39,3.121145971604803
103205,1,51761.93,0,669,High,571310.93,0.09060202996641425
103206,2,57604.55,0,728,Medium,698685.38,0.08244705220538606
103207,4,142653.11,0,707,Medium,1034634.36,0.13787780061740845
103208,3,0.0,0,682,Medium,1216469.26,0.0
103210,1,121616.33,0,799,Low,1096987.25,0.1108639412171837
103211,1,101973.95,0,619,High,289568.7,0.352158054375352
103212,4,3123536.17,0,617,High,589434.93,5.299204392247334
103213,1,52032.73,0,693,Medium,355407.16,0.14640315631232642
103214,1,1965873.99,0,778,Low,1073235.29,1.8317269365974724
103215,2,2558222.73,0,677,High,352729.61,7.252645248580067
103216,2,1317663.38,0,750,Low,1362967.14,0.9667609301277799
103217,2,298092.27,0,747,Medium,476663.09,0.625373091086201
103218,1,0.0,0,678,High,752088.06,0.0
103219,1,109168.21,0,671,High,638637.71,0.17093918553603735
103220,2,67308.16,0,694,Medium,1049327.15,0.06414411368275376
103221,1,92219.81,0,570,Very High,582231.97,0.15839015160916017
103222,3,117529.5,0,699,Medium,190094.02,0.6182703695781698
103223,1,206710.5,0,747,Medium,830595.06,0.24887037011753957
103224,2,302530.27,0,718,Medium,302285.56,1.000809532549289
103225,1,1162803.58,0,748,Medium,1336815.17,0.8698312273042205
103226,2,235221.64,1,631,High,821134.45,0.28645934901403786
103227,3,168968.57,0,695,Medium,783607.48,0.21562909276976275
103229,4,2351654.75,0,694,Medium,615586.29,3.820187012287099
103230,1,225590.02,0,745,Medium,713426.03,0.3162066009842674
103232,4,610660.49,0,727,Medium,394169.87,1.5492317817188817
103233,1,0.0,0,675,High,849591.33,0.0
103234,5,2502464.47,0,603,High,795260.16,3.1467242996304505
103235,2,0.0,0,634,High,304448.47,0.0
103236,2,460349.06,0,683,Medium,601991.08,0.764710766146236
103238,1,0.0,0,800,Low,964782.43,0.0
103239,1,730799.97,0,654,High,919355.39,0.7949047538623774
103240,1,0.0,0,804,Low,435212.67,0.0
103241,2,451354.64999999997,0,699,Medium,1073773.52,0.42034436647310874
103242,1,0.0,0,715,Medium,2911126.86,0.0
103243,2,1620537.27,0,680,Medium,717246.92,2.259385470766469
103244,3,1858992.08,0,687,Medium,1761128.78,1.0555685087379016
103245,3,305679.96,0,748,Medium,252337.47,1.2113934565484865
103246,2,223518.72,0,714,Medium,733974.15,0.3045321419017277
103248,1,0.0,0,726,Medium,736009.45,0.0
103249,1,0.0,0,680,Medium,1305280.76,0.0
103250,2,770326.03,0,704,Medium,722603.3,1.0660427789355515
103251,1,213640.19,0,804,Low,633917.8,0.3370156036003406
103253,1,343360.84,0,705,Medium,218682.21,1.570136134987844
103254,1,110165.68,0,670,High,1512406.99,0.07284129254123586
103255,4,2540053.7399999998,0,720,Medium,850657.94,2.985987223019396
103256,4,2236261.2,0,706,Medium,391241.44,5.715808632132629
103257,1,189119.68,0,763,Low,1055091.42,0.17924482790315935
103258,1,972382.27,0,711,Medium,499400.37,1.9470996186887086
103259,3,303496.12,0,638,High,515064.97,0.5892385187833683
103260,1,1257348.63,0,631,High,911934.74,1.378770404119049
103261,3,780705.94,0,739,Medium,683404.48,1.1423775565533314
103263,2,1690134.21,0,707,Medium,575248.38,2.938094688767311
103264,3,1398090.1199999999,0,767,Low,860326.92,1.6250684332881271
103265,1,132416.48,0,714,Medium,767245.96,0.1725867412843725
103266,3,2260516.49,0,762,Low,386528.44,5.848253986174989
103267,1,315203.77,0,795,Low,289526.71,1.0886863253480137
103268,1,0.0,0,635,High,541120.51,0.0
103269,1,788510.5,0,725,Medium,562484.04,1.4018362192107707
103270,2,275252.82,0,745,Medium,744950.62,0.36949136306511166
103271,2,587080.81,0,691,Medium,414270.07,1.41714512467676
103272,2,161411.39,0,639,High,562710.39,0.2868462940590097
103273,1,74679.45,0,758,Low,586394.72,0.12735355120523595
103275,1,254404.8,1,763,Low,1243716.4,0.20455209885469067
103276,4,1743392.6099999999,0,693,Medium,640154.55,2.7233932961969884
103277,2,126300.38,0,802,Low,727906.12,0.17351190837631644
103279,4,514097.76,1,714,Medium,416571.02,1.2341179182363669
103280,1,545917.04,0,727,Medium,264003.06,2.0678436075703064
103281,1,173304.41,0,742,Medium,317853.0,0.5452344637300891
103282,1,0.0,0,678,High,693267.01,0.0
103283,2,0.0,0,766,Low,861769.88,0.0
103284,1,113702.15,0,665,High,535616.49,0.21228276597682794
103285,1,1048293.42,0,749,Medium,570908.02,1.8361861863492477
103287,1,0.0,0,722,Medium,1836534.53,0.0
103288,1,875823.89,0,673,High,244043.32,3.5888050121593165
103290,1,1484829.29,0,760,Low,665574.12,2.23089997850277
103291,4,470394.11,0,677,High,1617637.77,0.2907907559552099
103292,2,589375.4299999999,0,707,Medium,519647.06,1.134184094104179
103293,2,0.0,0,633,High,525855.64,0.0
103294,2,2215215.66,0,758,Low,640512.03,3.4585075006319554
103296,1,2188567.96,0,703,Medium,934012.31,2.343189630980345
103298,4,107491.35,0,734,Medium,324440.61,0.3313128710983499
103299,2,194097.68,0,656,High,775359.6,0.25033246509103646
103300,4,1576349.71,0,802,Low,498838.51,3.1600401300212364
103301,3,384428.26,0,736,Medium,560094.61,0.6863630771237024
103302,2,617558.03,0,641,High,311286.94,1.9838867316438011
103303,1,745032.3,0,739,Medium,904157.09,0.82400758478817
103304,1,3228274.69,0,704,Medium,763019.79,4.230918689540149
103305,2,781418.88,0,694,Medium,291972.15,2.6763473160025706
103306,1,104927.62,0,725,Medium,1571036.56,0.06678878306944047
103307,1,947085.32,0,622,High,683068.54,1.386515795325605
103308,3,1720736.1,0,748,Medium,866916.42,1.9848927304895205
103309,3,2023622.74,0,695,Medium,1130434.91,1.7901276067279275
103310,2,57690.58,0,664,High,867946.18,0.06646792316085774
103311,3,766946.96,0,676,High,738159.08,1.038999560907657
103313,1,769870.37,0,647,High,342143.9,2.250136185388662
103314,3,4219113.05,0,728,Medium,577450.62,7.306448211970055
103316,3,2735373.63,0,694,Medium,990826.15,2.7606998765626036
103317,2,1910490.76,0,712,Medium,839292.17,2.276311906972753
103319,2,470397.98,0,696,Medium,669334.27,0.7027848432144375
103320,1,0.0,0,605,High,804630.49,0.0
103321,3,2711167.1799999997,0,726,Medium,821179.05,3.301554246908758
103322,2,2066182.54,0,637,High,620271.52,3.3310936797485073
103323,1,0.0,0,592,Very High,830027.76,0.0
103324,2,419116.38,0,744,Medium,298667.83,1.4032859849686523
103325,2,140804.64,0,783,Low,693732.72,0.20296669875971832
103326,3,1780747.6300000001,0,680,Medium,1341033.55,1.3278919308170927
103327,4,104603.76,0,704,Medium,2978705.29,0.03511719012658684
103329,2,0.0,0,728,Medium,662091.82,0.0
103331,6,1934314.07,0,618,High,1399916.25,1.3817355645382359
103332,1,256994.92,0,674,High,705147.25,0.3644556792925166
103333,5,1727991.0699999998,0,722,Medium,800143.83,2.1596005683128245
103334,1,1334106.81,0,695,Medium,703114.17,1.8974255774136937
103335,3,800994.3899999999,0,746,Medium,535414.7,1.4960261457147142
103336,1,141063.98,0,700,Medium,982610.6,0.14356040938292342
103337,2,1472658.13,0,816,Low,233195.35,6.315126480866792
103338,2,257009.55,0,773,Low,548342.33,0.46870273538794643
103339,2,547137.6599999999,0,831,Low,1027593.51,0.5324456165551298
103340,3,4484620.92,0,683,Medium,1114298.19,4.024614739794202
103341,1,1438266.3,0,749,Medium,463016.82,3.1062938491089804
103342,1,203741.59,0,710,Medium,1647643.96,0.12365632075026695
103343,2,216243.02,0,705,Medium,1025117.36,0.21094464735237728
103344,1,686914.54,0,774,Low,2027826.31,0.3387442684871763
103345,2,560607.0599999999,0,802,Low,617328.22,0.9081183102240166
103346,1,1328966.04,0,671,High,420505.13,3.1604038695080843
103347,6,1936108.8900000001,0,802,Low,640398.49,3.023287718870168
103348,1,298275.05,0,733,Medium,1236943.28,0.24113882570266276
103349,2,83066.35,0,651,High,1357629.26,0.06118485542953015
103350,1,94584.85,0,682,Medium,290775.75,0.32528451908386447
103351,3,272930.48,0,692,Medium,1585523.54,0.17213902733982744
103352,1,445229.4,0,704,Medium,342572.69,1.299664021670846
103354,2,1586804.44,0,740,Medium,865362.15,1.8336882887701986
103355,1,0.0,0,599,Very High,599924.77,0.0
103356,4,189379.74,0,656,High,420459.49,0.4504113820810656
103357,1,190743.57,0,681,Medium,924690.44,0.20627829784852109
103358,3,1929086.1099999999,1,657,High,641563.48,3.0068514965970317
103359,3,734194.31,1,721,Medium,841159.09,0.8728364452436698
103360,1,68610.26,0,732,Medium,510152.91,0.13448959842255923
103361,4,238183.99,0,627,High,640820.02,0.3716862497523095
103362,1,312817.0,0,693,Medium,1282499.34,0.24391201636017995
103363,1,712679.87,0,698,Medium,1271765.37,0.5603862841461078
103364,2,1775430.69,0,697,Medium,508305.49,3.4928418538229833
103365,1,1985233.08,0,658,High,229841.8,8.637389195524923
103366,1,0.0,0,611,High,1055866.89,0.0
103367,2,0.0,0,700,Medium,753524.52,0.0
103368,1,1104993.48,0,734,Medium,221153.03,4.996510696688171
103369,3,263831.49,0,631,High,1260723.17,0.20926996209643708
103371,3,1943808.54,0,645,High,703530.42,2.7629346006104467
103372,4,2270453.13,0,725,Medium,515416.66,4.405082928440846
103374,2,67314.94,0,615,High,282862.86,0.23797730108505585
103375,2,75752.61,0,641,High,785230.76,0.09647178111056169
103376,1,117062.8,0,709,Medium,992414.98,0.11795751007305433
103377,3,3419878.61,0,696,Medium,528739.02,6.46798984118857
103378,2,1087589.59,0,655,High,1620291.85,0.671230673659193
103379,2,0.0,0,773,Low,672926.38,0.0
103380,5,646725.16,0,795,Low,446081.75,1.4497906717770903
103381,5,909141.89,0,728,Medium,433006.61,2.0996027982113254
103382,1,1476887.89,0,686,Medium,671276.75,2.2001177457732597
103383,1,204514.26,0,683,Medium,1110619.14,0.18414436833854675
103384,1,397847.94,0,731,Medium,934462.92,0.4257503764836383
103385,2,558837.4400000001,0,648,High,1029020.04,0.5430773146070119
103386,3,1054682.38,0,754,Low,390524.69,2.700680410244996
103387,1,0.0,0,696,Medium,1822260.08,0.0
103389,2,1012529.5,0,633,High,775470.47,1.3056970434992838
103390,2,4307078.77,0,773,Low,268705.97,16.028965675753316
103391,4,1113215.68,0,715,Medium,409933.16,2.715602904629623
103392,1,1236302.48,0,704,Medium,461259.23,2.6802769453524
103393,2,114611.29,0,740,Medium,2436701.33,0.0470354280144789
103394,5,1064580.5699999998,0,779,Low,751109.93,1.4173432243133834
103396,4,474298.83,0,716,Medium,346013.32,1.370753097019502
103397,2,6475673.83,0,726,Medium,809324.27,8.001334038827231
103398,2,592642.7000000001,0,665,High,841319.86,0.7044201951918739
103400,2,422207.82999999996,0,661,High,978349.29,0.43155122032132304
103401,1,81318.63,0,727,Medium,432059.87,0.18821148559804918
103402,3,1908952.1500000001,0,721,Medium,3348811.97,0.5700386188000874
103403,4,1070022.4300000002,0,749,Medium,373630.24,2.8638539268127765
103404,2,754442.5,0,650,High,738176.48,1.0220354081181238
103405,2,255599.5,0,722,Medium,600208.06,0.42585149556305524
103406,3,402480.05000000005,0,750,Low,336536.42,1.1959479749621158
103407,1,0.0,0,754,Low,684478.5,0.0
103408,1,1761946.3,0,660,High,710339.16,2.480429630262817
103409,2,1297830.67,0,648,High,1615392.76,0.8034149354488873
103410,2,189330.49,0,752,Low,834416.11,0.22690176727292571
103411,3,1045435.0800000001,0,707,Medium,985066.15,1.0612841381261553
